"[-1.2280877828598022, 1.040414810180664, 1.3176065683364868, -0.273813396692276, 0.5238602757453918, 1.0711830854415894, 1.4524290561676025, -0.5662989020347595, 2.0746469497680664, -0.32037341594696045, -0.3538473844528198, -0.5122284889221191, -1.3440461158752441, -0.1325162947177887, -0.6103882789611816, 1.1922615766525269, -1.5404300689697266, 0.340945303440094, -0.1496092975139618, -1.4579945802688599, 0.06721901893615723, 0.4136431813240051, -0.06221640482544899, -1.3026213645935059, -1.8221310377120972, 2.050370931625366, 0.6708760261535645, -1.9250513315200806, -0.5161536931991577, 0.9926495552062988, 0.16108590364456177, -0.9154793620109558, -0.603202223777771, 0.009651415050029755, 0.13717859983444214, 1.9307212829589844, -1.1553155183792114, -0.4139211177825928, -0.13664722442626953, 0.6217504739761353, 0.4508414566516876, -0.9858874678611755, -0.5713835954666138, 0.7345463633537292, 0.3005256652832031, 1.0495754480361938, 0.7216576933860779, -1.764549970626831, -0.8475441336631775, -0.8312255144119263, -0.9941062331199646, 0.4636402130126953, -1.456900954246521, 0.48466673493385315, -0.7473750710487366, -0.5107436776161194, -0.5255745053291321, -0.23514744639396667, 0.46280166506767273, -0.28396061062812805, 0.06111854314804077, 0.094448521733284, -1.2180696725845337, -0.5886609554290771, 0.9621155261993408, 0.6029427647590637, -0.27812114357948303, 1.0977327823638916, -0.08987965434789658, 0.863312840461731, 0.32345888018608093, 0.07597407698631287, 2.3653624057769775, -1.2869219779968262, 1.9269336462020874, 2.1078736782073975, -0.6810383796691895, 0.9293081164360046, -0.760291576385498, 0.1156821995973587, -0.8311023116111755, -0.23971259593963623, -0.4091985523700714, -0.7117438912391663, -0.6012476086616516, -0.7347062230110168, -0.4887533187866211, 0.8007916212081909, 0.4299582242965698, 1.4455698728561401, 0.2823377251625061, 0.1507394164800644, 0.88599693775177, -1.9015454053878784, -1.5497914552688599, 1.6516835689544678, -1.9694492816925049, 1.6493732929229736, 0.6639726161956787, 0.2022520750761032, -0.2306760549545288, 0.046463653445243835, -1.1668814420700073, -0.7140369415283203, 2.0977938175201416, -0.2958449721336365, -0.38662004470825195, 2.965611696243286, 0.11584919691085815, -0.36732587218284607, 1.075138807296753, 0.20114488899707794, -0.303902804851532, 0.171417698264122, 0.6065396070480347, 1.9722812175750732, -0.04531525820493698, -0.37143075466156006, 0.48524612188339233, -0.06728214025497437, 1.108771562576294, -1.2337090969085693, -0.8775202035903931, 0.7105394601821899, 0.7707465887069702, -2.680485963821411, -0.19344362616539001, 0.5871463418006897]",unknown,0,None,None
"[-0.020893581211566925, -1.2093759775161743, 0.14265599846839905, 0.9786323308944702, 0.4105176627635956, 1.9397464990615845, -0.31481537222862244, 0.3299006223678589, 1.3561046123504639, 1.916286826133728, -2.077695608139038, -0.3354785442352295, 0.4716620445251465, 1.1456271409988403, 0.3682948052883148, -0.12014331668615341, 0.5093047618865967, -1.7956368923187256, 0.04852234944701195, -1.2058460712432861, -0.4429195523262024, 0.21940569579601288, -1.0401602983474731, 1.1479462385177612, 0.2598545551300049, 0.5605520606040955, 1.8170605897903442, -0.7779399752616882, 1.9110983610153198, 0.5332227349281311, -1.771018147468567, -1.1371033191680908, -0.4352240562438965, -1.8488508462905884, 1.4767986536026, 0.34507209062576294, 0.05032680556178093, 0.8206814527511597, -0.3105206787586212, -0.5155425071716309, 0.9114471077919006, -0.09535366296768188, -0.9047046899795532, 0.42327404022216797, -1.6637650728225708, -1.7912572622299194, 0.06019960716366768, -1.063838005065918, 0.2749425172805786, -0.18263472616672516, -0.6386082768440247, 0.409237802028656, 1.2236992120742798, -2.023790121078491, 0.47347691655158997, 0.4022178053855896, 1.8694827556610107, -1.6200765371322632, 3.0208773612976074, 0.4137144684791565, -1.9274715185165405, -0.39852195978164673, 1.0359740257263184, -0.7337213754653931, -1.207790732383728, 1.1966640949249268, 0.19885027408599854, 1.5900905132293701, -0.4756856858730316, 0.25613099336624146, -0.5046807527542114, 0.7547637224197388, -0.17435695230960846, -0.5297555923461914, 0.6620258688926697, 1.3604835271835327, -0.15548953413963318, -0.13979434967041016, -1.0171897411346436, -0.21719950437545776, -1.4900994300842285, -0.7774142026901245, -1.5875458717346191, 0.07359586656093597, 1.4604566097259521, -1.5919891595840454, -0.22584979236125946, -0.0144839808344841, 0.4342974126338959, 0.1836886703968048, 0.08066177368164062, 0.17674221098423004, -0.35927528142929077, -0.15122777223587036, -1.8493224382400513, 0.5786166787147522, -0.4533159136772156, -0.07566727697849274, 0.29648131132125854, -0.12980736792087555, 0.7089510560035706, 0.19775068759918213, -0.6923222541809082, -1.393184781074524, 0.8673856854438782, 0.053383320569992065, -0.8556479215621948, -1.492995023727417, 1.58834707736969, 1.5817251205444336, 2.35784649848938, 0.20328304171562195, -0.22079569101333618, 0.521570086479187, -0.529751181602478, -1.126538872718811, -0.1662273406982422, 0.03472799062728882, 0.09845848381519318, 1.715623140335083, 2.405747652053833, -1.2493833303451538, -0.9546961784362793, -0.7410383820533752, -0.25031840801239014, 1.6234843730926514, 2.7640764713287354, -0.9984366297721863]",unknown,0,None,None
"[-0.2632184624671936, 1.2372546195983887, -1.1185599565505981, -0.5222291350364685, 1.6367005109786987, -0.33697015047073364, 0.31859907507896423, 0.009375588968396187, -1.1064887046813965, 2.9551796913146973, 0.02965942770242691, 0.9909138679504395, -1.3932024240493774, -0.3025185465812683, 1.8520028591156006, -0.8849098682403564, 0.23502594232559204, -0.7322524189949036, -1.4241751432418823, -2.227231979370117, -2.1946730613708496, -0.8561074137687683, 0.9872414469718933, 1.054276704788208, 0.6179540753364563, 1.3557270765304565, -0.06952612102031708, 0.5388211011886597, 2.055245876312256, 0.27249401807785034, 0.2826414704322815, -2.0671045780181885, -0.4452497959136963, -0.6631016731262207, 2.1958272457122803, -0.2572753429412842, -1.3142073154449463, 2.743966579437256, -0.06914779543876648, -1.4087337255477905, -1.6646125316619873, -1.038294792175293, -0.6772942543029785, 1.8369783163070679, -0.25429269671440125, -1.9251538515090942, -0.1415168195962906, 0.8196715116500854, 0.16875635087490082, -0.1233951598405838, -0.06665913760662079, 1.5427539348602295, 0.7498767971992493, 1.0501166582107544, -0.4201348125934601, 1.220855951309204, -0.28659796714782715, -1.0703253746032715, 0.3862776458263397, 0.40751487016677856, -1.2917652130126953, -0.47749263048171997, -0.2731877565383911, -0.9794363975524902, 0.7374399304389954, 1.3766162395477295, -3.4159724712371826, 1.106164574623108, 0.709362268447876, 2.0859901905059814, -0.5284833312034607, -0.05078338086605072, -0.3136644959449768, -0.28252974152565, -0.32610830664634705, -0.5298649668693542, 0.17497825622558594, -1.6488864421844482, -0.09499365091323853, 0.09456208348274231, 0.13613751530647278, 0.6293145418167114, -0.2771361470222473, 1.1033490896224976, -0.18269363045692444, 0.3178710341453552, 0.4383472502231598, -0.8336936235427856, 0.8628807067871094, 0.21187065541744232, -0.9644215703010559, -0.9057055115699768, 0.2537403106689453, -1.5871808528900146, 0.8002138733863831, 0.4732607305049896, 0.33745071291923523, -0.14413657784461975, 0.21412479877471924, -0.7829627394676208, -1.184485912322998, -0.25833040475845337, -0.8726237416267395, 2.5568883419036865, 1.0309803485870361, 1.4923335313796997, 0.6202635765075684, -1.4625580310821533, 2.5608320236206055, 0.575698733329773, 0.2260541468858719, 0.21934016048908234, -1.4585659503936768, 0.9131521582603455, 0.9433491230010986, -0.4446634352207184, -1.1666759252548218, -0.4341123700141907, 1.8697224855422974, -0.821448028087616, 2.2822518348693848, -0.04908920079469681, -0.7629627585411072, 0.08717238157987595, -1.530409574508667, 1.015518069267273, 2.129924774169922, -0.2601161599159241]",unknown,0,None,None
"[-0.06352032721042633, -0.13856394588947296, -1.2087061405181885, 1.955294132232666, -0.10447812080383301, -0.03493833541870117, 0.17833897471427917, -0.2887019217014313, -0.30177798867225647, 2.418818712234497, -0.46982336044311523, -0.9715698957443237, 0.06448198854923248, -1.2288715839385986, -0.18459215760231018, -1.8005874156951904, -0.851844072341919, -0.9468453526496887, -0.6316242218017578, -1.8226585388183594, 0.7780505418777466, -0.36180052161216736, -2.1543493270874023, 1.108627438545227, -0.030367564409971237, -0.8531045317649841, 0.005286002531647682, 1.2633090019226074, 1.1558279991149902, 0.05799553543329239, 1.0784779787063599, 0.9564523100852966, -0.052324723452329636, -0.2400396168231964, -0.5961694717407227, -1.6079457998275757, -1.9822934865951538, 0.499109148979187, -0.7636530995368958, -0.635980486869812, 0.423352986574173, 0.5989766120910645, 0.7226999998092651, -0.5507080554962158, -0.8098640441894531, 0.873752236366272, 0.9410818815231323, 1.2959306240081787, 0.6267008781433105, 0.030878614634275436, -2.298215627670288, -0.03570188954472542, 0.38942909240722656, 2.098954439163208, 0.05380729213356972, 1.12514066696167, -1.2100862264633179, -2.3880250453948975, 1.0565369129180908, 0.12114454060792923, -2.5171196460723877, 0.3640531301498413, 0.10476528108119965, 0.1710978001356125, 0.9919285178184509, 0.557668924331665, -1.5641323328018188, 1.6168776750564575, -0.3053542375564575, 0.21916194260120392, -1.0178301334381104, -0.18196694552898407, 0.7067950367927551, -0.2612474262714386, -1.7597037553787231, 0.10374753177165985, 0.5754040479660034, -0.1676846593618393, -0.43257296085357666, 1.7328680753707886, 1.145668625831604, -2.332937717437744, -0.6385096311569214, -0.9619607925415039, 1.3858990669250488, -0.5345993638038635, -1.4127516746520996, 0.8264366388320923, 0.21727144718170166, 0.6095631718635559, 2.269136905670166, 0.7454565763473511, 0.28120046854019165, 0.3817463219165802, 1.3966984748840332, -0.033618222922086716, -0.13545113801956177, 1.3648221492767334, 0.8653759360313416, -0.9986156821250916, -0.25198227167129517, -0.4984245300292969, 1.3214843273162842, 0.6981134414672852, 0.2147829234600067, 1.020412564277649, 0.49342286586761475, 0.03274845704436302, -0.306089848279953, -0.6177740693092346, 1.2516238689422607, -1.8050442934036255, -3.4268195629119873, 1.6604459285736084, -0.7296597957611084, -0.5791677236557007, -0.40936174988746643, 0.029227398335933685, 1.0216526985168457, 1.419661283493042, 0.42254960536956787, 0.3903694748878479, -0.6622970700263977, 0.8406593799591064, -0.46615487337112427, 0.613952100276947, 1.475184440612793, 1.3425867557525635]",unknown,0,None,None
"[-0.28960588574409485, 0.22185128927230835, -1.5300958156585693, 0.674190878868103, 1.1741673946380615, 0.4331054985523224, 0.1956951767206192, 0.201551616191864, 0.2937941551208496, 0.9902330636978149, 0.8363582491874695, -0.5963682532310486, 0.2701594829559326, -0.12195594608783722, -0.5696383714675903, -1.8243374824523926, -1.2248752117156982, -0.39500123262405396, -0.6600071787834167, 0.8650143146514893, 0.31974145770072937, 0.07793141901493073, 0.38527628779411316, 0.014081362634897232, 1.3598942756652832, -0.16016364097595215, -0.7099864482879639, -0.40413400530815125, -0.9142653942108154, -1.4411332607269287, 1.0632201433181763, -0.5741754770278931, -0.25608569383621216, -0.0839664563536644, 0.31392964720726013, 0.3890029788017273, 0.7877634167671204, -0.8053082227706909, 0.2714415192604065, -0.900244951248169, 0.3127889037132263, 2.2286767959594727, -0.1613982617855072, 0.24609267711639404, 0.28156137466430664, -0.2745666205883026, -0.4809802770614624, 1.8544869422912598, 0.11782233417034149, 0.7804450988769531, -0.993441641330719, 0.7247227430343628, -0.9069344997406006, -0.002700328826904297, -0.7818085551261902, -0.09647984802722931, 0.17202548682689667, -0.16914862394332886, 0.828842043876648, -1.1921882629394531, 2.263023853302002, 0.7165163159370422, -0.22155225276947021, 0.33201825618743896, -0.4123085141181946, 0.9317849278450012, -1.9307715892791748, 0.8004276156425476, 0.20627105236053467, -0.7036248445510864, -1.066731572151184, -0.45220255851745605, -0.8541300296783447, -0.9518170952796936, -0.09168823063373566, -0.770387589931488, 1.3267238140106201, 1.0962368249893188, -0.47546273469924927, 1.357161045074463, -1.3911763429641724, -0.278377890586853, -0.08700874447822571, 0.8833480477333069, 0.008178897202014923, 0.47375044226646423, 0.353686660528183, 0.19891948997974396, 0.45301738381385803, -0.48610392212867737, 0.01797913759946823, 0.08482229709625244, -0.31809666752815247, 1.3447381258010864, 1.2613401412963867, 0.22608473896980286, 0.24581977725028992, -1.427205204963684, -0.8466326594352722, 0.3070639967918396, -0.26062434911727905, 0.9916159510612488, -0.08464270830154419, -0.9420979619026184, -0.4214753210544586, 0.3435773253440857, 1.0747283697128296, -0.36237117648124695, 0.44219812750816345, -0.32632699608802795, 0.5373493432998657, -1.2754788398742676, 0.2526032030582428, 0.7964673638343811, 0.005988664925098419, 2.8046600818634033, -0.8803770542144775, -0.39207446575164795, -0.3713863790035248, 1.01676344871521, -1.0478732585906982, 0.9300148487091064, -0.13065828382968903, -0.5892921090126038, 0.19221444427967072, -1.89374840259552, 0.8882597088813782, -0.23780964314937592]",unknown,0,None,None
"[0.09781938046216965, 0.031214691698551178, 0.8145835995674133, 0.3883156478404999, 1.1635918617248535, -1.3293994665145874, -0.3880515694618225, 0.9462350606918335, -0.7118215560913086, 1.5987823009490967, 0.3142222464084625, -1.03508460521698, 0.04595576971769333, -1.017507791519165, -0.18400385975837708, -0.30168670415878296, -0.9393560886383057, -0.43373119831085205, -1.2488183975219727, -2.24676251411438, 0.8277528285980225, -1.3919715881347656, 0.07910837978124619, 1.1970211267471313, 0.603095531463623, -0.3657227158546448, -0.033987052738666534, 1.8206937313079834, -0.0890711098909378, 0.883409321308136, 0.55967116355896, 1.810035228729248, -0.36290937662124634, 0.26187455654144287, 1.2406909465789795, -1.3742398023605347, 1.4453850984573364, -2.3406200408935547, 0.14146576821804047, -0.30045658349990845, 0.14346443116664886, 1.766222357749939, 2.002887725830078, 1.5466264486312866, 0.5358710289001465, 1.6217855215072632, 0.2454105019569397, -0.02206922322511673, 0.34034299850463867, 0.40724214911460876, 0.6413602232933044, -0.011783856898546219, 0.6206170320510864, 0.4299895465373993, -0.5082336068153381, 1.1167356967926025, 0.5750710368156433, -2.1083736419677734, 0.5414547324180603, 0.79622483253479, 0.11811185628175735, 1.2218812704086304, -0.3408557176589966, 0.6734638810157776, 0.0009576026350259781, 0.19557121396064758, -1.4590166807174683, 0.8851609826087952, 0.4231937825679779, -0.07297473400831223, -0.37712913751602173, 0.6874067783355713, -1.3291891813278198, -0.6270708441734314, 0.3434462547302246, 0.026831360533833504, 0.21298864483833313, 1.4706053733825684, -0.7185118198394775, -0.21397045254707336, 0.3539605438709259, 0.32244542241096497, 0.68541020154953, -1.2514729499816895, 0.32114240527153015, -1.917907476425171, -0.65912926197052, -0.3973499536514282, -0.844936728477478, -0.17283816635608673, -1.0270400047302246, 1.0110728740692139, -1.9453115463256836, 0.8094990849494934, 2.111240863800049, 0.48990556597709656, -0.013200617395341396, -1.882646918296814, -0.1633952558040619, -0.11211935430765152, -0.20934894680976868, -0.26025912165641785, -1.205335021018982, -2.0386321544647217, -1.6426609754562378, 0.7530037760734558, -1.2188243865966797, 0.030312765389680862, -0.6473988890647888, 0.44337379932403564, -0.1161215677857399, -1.1527568101882935, -0.6019777059555054, -0.7639189958572388, 0.244502454996109, 2.583336591720581, 1.45344877243042, -1.4807974100112915, -1.7278316020965576, -0.4301028251647949, 1.4603780508041382, -2.416033983230591, 1.8944981098175049, -0.3371289372444153, 0.2984718680381775, -2.450366258621216, 0.4991077780723572, -0.6070253252983093]",unknown,0,None,None
"[0.9633877277374268, 0.5283416509628296, -0.17112800478935242, -0.9605315327644348, -0.4367923140525818, -0.8705348968505859, 0.8448276519775391, -0.48866915702819824, -2.1832587718963623, 1.6493566036224365, -1.0404478311538696, 0.8916008472442627, 0.8591099381446838, 2.309709310531616, 1.3884207010269165, -0.5488749146461487, 0.17836472392082214, -2.7663168907165527, -1.0572829246520996, -1.7560772895812988, -2.027513265609741, 0.35829609632492065, -0.5644859671592712, -1.1287219524383545, 0.034295160323381424, 1.1100642681121826, 0.8364547491073608, -0.6179919242858887, -0.5143517255783081, -0.4313424229621887, 0.4043184816837311, -0.44654959440231323, -0.28288131952285767, 0.20416828989982605, 0.8790216445922852, -0.16711238026618958, 0.7879341244697571, 0.417885422706604, 2.6385464668273926, -0.8317668437957764, -1.2928476333618164, 0.897101879119873, -0.09760408103466034, -0.4985846281051636, -0.16324618458747864, -0.6393713355064392, 0.5590491890907288, 0.045019641518592834, 0.16857214272022247, 0.0023082122206687927, -1.446770191192627, -0.3975643217563629, -0.9361667633056641, -0.08323075622320175, -0.572234570980072, -0.8879257440567017, 1.7870404720306396, 0.3197832405567169, 0.2809412181377411, 0.5383477210998535, -1.5096873044967651, -0.726576566696167, -1.2167959213256836, -0.26661935448646545, 1.1216795444488525, -0.7509555220603943, -1.6329141855239868, 0.060670554637908936, -0.32017189264297485, 1.7349166870117188, -0.05991441011428833, 2.53737211227417, -1.1692408323287964, 0.10430723428726196, 0.11018805205821991, -0.16447798907756805, 0.17441439628601074, -1.7495254278182983, 1.5427474975585938, -0.4787755608558655, -0.08026128262281418, 0.038238801062107086, 0.6600514650344849, 0.5490631461143494, 0.32637879252433777, -0.7988579273223877, 0.6175976991653442, -0.42621248960494995, -0.9756648540496826, 0.08730755746364594, -0.7608547210693359, -0.1080692932009697, 0.0226701982319355, -2.557725429534912, 0.8639674782752991, 1.2953684329986572, 0.24354827404022217, 2.8381564617156982, 1.068115472793579, -1.3593915700912476, -0.052368223667144775, -1.8463234901428223, -1.876181960105896, 0.4721015393733978, 1.0499885082244873, 1.2116060256958008, 0.09639763832092285, -1.0385206937789917, 0.45035967230796814, -0.22462894022464752, 0.35325944423675537, -0.5916808843612671, -0.19434452056884766, -0.06380058079957962, 1.3219834566116333, -0.003767237067222595, -0.46719852089881897, 1.2526859045028687, 2.3315582275390625, 0.9503297805786133, 1.6393020153045654, -1.0241676568984985, -0.7744032144546509, 1.7189759016036987, -0.37124103307724, -0.5394852757453918, -0.296963095664978, 0.09256972372531891]",unknown,0,None,None
"[-1.2608904838562012, -0.6568869352340698, 0.3913174271583557, 1.377708077430725, 1.4002116918563843, 1.2851598262786865, -0.09035356342792511, -0.37663349509239197, 1.58816659450531, 0.03290591761469841, -1.538809895515442, -0.12894321978092194, -0.7755455374717712, -0.562813401222229, 0.08473344892263412, -0.7235835194587708, -1.1558936834335327, 0.36628687381744385, -0.7109712958335876, -1.7053531408309937, -0.3485129475593567, 0.09604434669017792, 1.0984768867492676, -1.0610625743865967, -0.49012500047683716, 0.6816733479499817, 1.1182695627212524, -0.7083263993263245, 0.39667659997940063, 0.5164672136306763, 0.08767886459827423, -2.000908613204956, 0.1929658055305481, -0.8017864227294922, 2.011403799057007, 0.5572088956832886, 0.5808242559432983, 0.5958561301231384, -1.0374722480773926, 0.4750917851924896, -0.3297122120857239, -0.3173522353172302, 0.1917983591556549, 1.7151200771331787, -0.5767139196395874, -0.05845334380865097, 0.8663949966430664, -0.9842226505279541, 0.14530541002750397, -0.5781117677688599, -0.49418962001800537, 0.890353798866272, 0.23403358459472656, -0.016919810324907303, 0.6688939929008484, 1.5122605562210083, -0.21486727893352509, -0.04213183745741844, 0.465705543756485, 0.030249103903770447, -0.29839280247688293, 0.4851810932159424, -0.8548080921173096, -1.1010302305221558, -0.5641943216323853, 2.243600606918335, -1.4819194078445435, 2.947263717651367, -0.4249938726425171, 0.23012910783290863, -0.07564911246299744, -0.4962069094181061, 0.19580736756324768, -2.2524662017822266, 0.5550767183303833, 2.1927759647369385, -0.8914310932159424, -0.05254901573061943, -1.717664361000061, -0.350135862827301, -0.5292892456054688, 0.09829343855381012, 1.1659297943115234, 1.9633795022964478, -0.30256566405296326, -1.4225263595581055, 0.531821608543396, 1.4688130617141724, 0.9091625213623047, -0.13200683891773224, -1.0084816217422485, -1.1613129377365112, -0.2070036083459854, -1.6557663679122925, -1.6947821378707886, 1.516478180885315, -1.6456890106201172, -1.1747241020202637, 1.8018245697021484, 1.0805201530456543, 0.036747269332408905, 0.47227030992507935, -1.389434576034546, -0.18017703294754028, 1.6477469205856323, -0.4413764476776123, 0.08900773525238037, 0.3833915591239929, 2.149470090866089, -0.9340627789497375, 1.2286208868026733, -0.8770867586135864, -0.6789451837539673, 0.12619489431381226, 0.17033077776432037, 1.0460317134857178, -0.7695540189743042, 1.0799460411071777, 1.3056377172470093, -0.9565985798835754, 2.3733251094818115, -1.660494089126587, -0.5322024822235107, 0.4736720621585846, 0.9152637124061584, -1.0811197757720947, 1.120019793510437, 0.7114390730857849]",unknown,0,None,None
"[-0.39262655377388, -0.3357967436313629, 0.4486885964870453, 0.28175824880599976, 1.6888748407363892, 0.7829291820526123, 0.4141694903373718, 0.7359530925750732, 0.8534194231033325, -0.5511457920074463, -1.1081353425979614, -0.42215925455093384, 0.6189466714859009, 1.3326903581619263, -0.3539764881134033, 1.5811244249343872, 1.870847463607788, 0.09986092150211334, -0.3615419268608093, 0.6294159889221191, 0.9027438163757324, 1.6574463844299316, -1.5702991485595703, 0.22667819261550903, -2.02736759185791, -0.5331354737281799, -0.793810248374939, -0.3816571831703186, 0.3995160460472107, 0.18590889871120453, -0.6221154928207397, 0.34227192401885986, -0.23347944021224976, 1.5222431421279907, 0.2454373836517334, 0.2757478356361389, -0.16251616179943085, -0.98516446352005, 0.19915670156478882, -0.8178619146347046, 0.21605980396270752, 1.035675048828125, -0.44978830218315125, -1.5458770990371704, -1.122011423110962, -0.8076074719429016, 0.10380575060844421, -0.18093320727348328, 0.3996933102607727, 1.4213889837265015, -1.1389836072921753, -0.15038718283176422, -1.88055419921875, 0.2621273100376129, -0.2992190718650818, -0.2592533230781555, -0.058700356632471085, -2.4145827293395996, -0.38848578929901123, 0.6801499128341675, -2.162869453430176, 0.6747583150863647, 1.8477599620819092, 3.044353485107422, 0.20860710740089417, 1.158024549484253, 0.8884060978889465, 2.208991527557373, 2.077195405960083, 1.0848385095596313, 0.3316873013973236, 0.9062410593032837, 0.5233688354492188, 0.35123080015182495, 1.7731081247329712, 0.013598062098026276, -0.4561430811882019, -2.075317144393921, -0.8262123465538025, 0.3155653476715088, -1.5800566673278809, -1.1908127069473267, -1.1253716945648193, 0.2681117355823517, 1.6089470386505127, 0.6524251103401184, 0.7957801222801208, -0.6638529896736145, -1.7093346118927002, 1.2694370746612549, 1.6069413423538208, 2.4800353050231934, 0.4586011469364166, -0.6938179135322571, -0.8634621500968933, 0.043633293360471725, 0.4242165982723236, 1.0867722034454346, -0.9277846217155457, 0.6645867824554443, -0.5396367311477661, 1.6478608846664429, -1.8221628665924072, -0.17426666617393494, 1.2627893686294556, -0.21897684037685394, -1.8469291925430298, -2.511714220046997, -2.230431079864502, 0.14581415057182312, 1.0002315044403076, 0.46773016452789307, -0.41089683771133423, 0.965146005153656, -0.057270199060440063, -1.084395170211792, -0.3398318588733673, 0.8895026445388794, 0.17025145888328552, 0.22024327516555786, -0.5470594763755798, 0.6805001497268677, 1.4105085134506226, -1.0068674087524414, -0.7960659265518188, -1.1470106840133667, -0.017509451135993004, 1.2839726209640503]",unknown,0,None,None
"[-0.1875581443309784, -0.10445540398359299, 0.7271727919578552, 1.584141731262207, 0.4609425365924835, -0.37538713216781616, -0.7434068322181702, -0.9178528189659119, 1.4291740655899048, 0.6149715185165405, -0.597722589969635, -0.8468438982963562, 1.7502520084381104, -0.960092306137085, 0.4073854684829712, -0.6267901062965393, -0.23253822326660156, -0.19733957946300507, 0.5819876790046692, -0.04988110810518265, -1.3518582582473755, 1.5196653604507446, 0.2558510899543762, 1.4316378831863403, 0.6134932637214661, 0.05344345420598984, 0.665428638458252, -0.45906418561935425, 0.2902591824531555, -0.9714553356170654, -1.2328370809555054, -0.43014150857925415, 0.039503756910562515, -0.0165441632270813, -0.49097880721092224, 1.5224946737289429, 1.1460219621658325, 1.250238060951233, -1.6690952777862549, -1.0612211227416992, 1.060135841369629, 1.139098882675171, 0.9908174276351929, 1.1092230081558228, -1.414595127105713, 0.6983641982078552, 0.09264157712459564, -0.7377898693084717, -0.27975034713745117, -0.1622001677751541, 0.6913778781890869, -0.26523545384407043, -1.0327068567276, 1.0426599979400635, -1.2704325914382935, -0.24561765789985657, -1.2844078540802002, -2.0529491901397705, 0.6713504195213318, -0.23013779520988464, 0.47120004892349243, 0.40165627002716064, -0.6724829077720642, -0.43057239055633545, 0.4457772374153137, 1.0454635620117188, 0.0871095359325409, 1.2580934762954712, -0.6299551129341125, 1.3409940004348755, -0.6731510758399963, -0.6527749300003052, -0.214651957154274, -1.2487449645996094, -0.08973704278469086, 1.05839204788208, -0.410112589597702, 0.15013544261455536, -1.6924759149551392, -0.29282647371292114, 1.0122100114822388, -0.22426168620586395, -1.4238618612289429, 2.8343000411987305, -0.08734152466058731, -1.141509771347046, 1.5822341442108154, -0.5165119171142578, -1.4397239685058594, -1.2852452993392944, 1.3575552701950073, -0.2878114581108093, 1.3703886270523071, -1.307547688484192, -1.5226435661315918, 0.5692089796066284, 0.2825199365615845, 0.2449026107788086, -0.11969461292028427, -0.3304850459098816, -0.9151830077171326, -0.37297332286834717, -0.19170930981636047, -1.4442663192749023, -0.17656290531158447, 1.3114067316055298, -1.8930665254592896, -0.8058720827102661, 0.41473978757858276, 0.19265414774417877, 0.05220215022563934, -1.1262543201446533, -0.5380138158798218, 0.9959303736686707, -0.18720829486846924, 0.2593977451324463, -2.7653515338897705, -2.0936946868896484, -0.011005207896232605, 1.7659459114074707, -0.26161879301071167, -2.4835076332092285, -0.4747663140296936, 1.2372092008590698, 2.6334269046783447, -0.8518185019493103, 2.5538482666015625, 1.7360572814941406]",unknown,0,None,None
